homogeneous True best -9.784369994328449 dB at 0.00014081632653061224
homogeneous False best -9.792564817937128 dB at 0.00014081632653061224
gaussian True best -8.16644394803878 dB at 0.0003220408163265306
gaussian False best -9.641882661808962 dB at 0.0001538008970722265
voigt True best -6.2514793236944675 dB at 0.00035224489795918366
voigt False best -7.034890848074699 dB at 0.0001710204081632653
lorentzian True best -3.9179579104854105 dB at 5.0204081632653066e-05
lorentzian False best -1.9688538808049658 dB at 0.00023142857142857142
[traces] 1577.3 s
saved /home/claude/work/yb-cawo4-cavity-squeezing/data/loopgap.npz
(600000000000000.0, np.float64(3000000.0), 'homogeneous', 0.3639204708424996, 1e-05, 0.9999338552010463, np.float64(44462.00968283766), True)
(600000000000000.0, np.float64(3000000.0), 'homogeneous', 0.3548464451036334, 1e-05, 0.9545109610460669, np.float64(44462.00968283766), False)
(600000000000000.0, np.float64(3000000.0), 'voigt', 0.37694650310492506, 1e-05, 0.9779344682359769, np.float64(44462.00968283766), True)
(600000000000000.0, np.float64(3000000.0), 'voigt', 0.36825073480141923, 1e-05, 0.9302783632867524, np.float64(44462.00968283766), False)
(600000000000000.0, np.float64(6000000.0), 'homogeneous', 0.23655642016335957, 2.283392198297242e-05, 0.9998481815384388, np.float64(22432.142768126418), True)
(600000000000000.0, np.float64(6000000.0), 'homogeneous', 0.23433202638548123, 2.283392198297242e-05, 0.9843876471894925, np.float64(22432.142768126418), False)
(600000000000000.0, np.float64(6000000.0), 'voigt', 0.2633801086220916, 1.9625441487229315e-05, 0.9565194068804977, np.float64(22432.142768126418), True)
(600000000000000.0, np.float64(6000000.0), 'voigt', 0.2575328246350581, 2.283392198297242e-05, 0.9341102020466211, np.float64(22432.142768126418), False)
(600000000000000.0, np.float64(12000000.0), 'homogeneous', 0.15387834165974823, 5.848035476425729e-05, 0.9996106252999265, np.float64(11241.49861667114), True)
(600000000000000.0, np.float64(12000000.0), 'homogeneous', 0.15328437360401398, 5.848035476425729e-05, 0.9931973267797308, np.float64(11241.49861667114), False)
(600000000000000.0, np.float64(12000000.0), 'voigt', 0.22572379302523013, 4.113869513952308e-05, 0.8974733034103222, np.float64(11241.49861667114), True)
(600000000000000.0, np.float64(12000000.0), 'voigt', 0.192071582098707, 7.4117457309553e-05, 0.9252193146596991, np.float64(11241.49861667114), False)
(600000000000000.0, np.float64(22000000.0), 'homogeneous', 0.10469229664409632, 0.00013353358582236002, 0.9991106134268888, np.float64(6134.983265128981), True)
(600000000000000.0, np.float64(22000000.0), 'homogeneous', 0.10450681299227184, 0.00013353358582236002, 0.9961412489256671, np.float64(6134.983265128981), False)
(600000000000000.0, np.float64(22000000.0), 'voigt', 0.2626066784267104, 6.370293384971518e-05, 0.869537343615698, np.float64(6134.983265128981), True)
(600000000000000.0, np.float64(22000000.0), 'voigt', 0.20658198529086616, 0.00019140981374225657, 0.8969823421838362, np.float64(6134.983265128981), False)
(600000000000000.0, np.float64(44000000.0), 'homogeneous', 0.06700263873562382, 0.0003419951893353393, 0.9977230914950146, np.float64(3068.009242661917), True)
(600000000000000.0, np.float64(44000000.0), 'homogeneous', 0.06695367099153587, 0.0003419951893353393, 0.9965061235308029, np.float64(3068.009242661917), False)
(600000000000000.0, np.float64(44000000.0), 'voigt', 0.3703748241690878, 9.600697029330866e-05, 0.8832566221411637, np.float64(3068.009242661917), True)
(600000000000000.0, np.float64(44000000.0), 'voigt', 0.7599411283176014, 3.535814193127833e-05, 0.7982817116089324, np.float64(3068.009242661917), False)
(600000000000000.0, np.float64(88000000.0), 'homogeneous', 0.0428263904359403, 0.0008756259600536464, 0.994179980330622, np.float64(1534.0693362408676), True)
(600000000000000.0, np.float64(88000000.0), 'homogeneous', 0.04281291114040761, 0.0008756259600536464, 0.9936836885812258, np.float64(1534.0693362408676), False)
(600000000000000.0, np.float64(88000000.0), 'voigt', 0.5192355271187692, 0.00013353358582236002, 0.9333486153401653, np.float64(1534.0693362408676), True)
(600000000000000.0, np.float64(88000000.0), 'voigt', 0.9648360299102285, 1.641696099148621e-05, 0.9186936297462983, np.float64(1534.0693362408676), False)
(1350000000000000.0, np.float64(3000000.0), 'homogeneous', 0.5993487967251198, 1e-05, 0.9999358699079798, np.float64(100039.52178638475), True)
(1350000000000000.0, np.float64(3000000.0), 'homogeneous', 0.5595116727587129, 1e-05, 0.8007807699321798, np.float64(100039.52178638475), False)
(1350000000000000.0, np.float64(3000000.0), 'voigt', 0.6151714019449263, 1e-05, 0.9739114282991234, np.float64(100039.52178638475), True)
(1350000000000000.0, np.float64(3000000.0), 'voigt', 0.5624943294716006, 1e-05, 0.8001679416207542, np.float64(100039.52178638475), False)
(1350000000000000.0, np.float64(6000000.0), 'homogeneous', 0.23638658404935597, 1e-05, 0.9999335040324728, np.float64(50472.32122828444), True)
(1350000000000000.0, np.float64(6000000.0), 'homogeneous', 0.23419736048603793, 1e-05, 0.9849143169161578, np.float64(50472.32122828444), False)
(1350000000000000.0, np.float64(6000000.0), 'voigt', 0.24796634464070558, 1e-05, 0.9742956716827635, np.float64(50472.32122828444), True)
(1350000000000000.0, np.float64(6000000.0), 'voigt', 0.2441568296017277, 1e-05, 0.964318370505988, np.float64(50472.32122828444), False)
(1350000000000000.0, np.float64(12000000.0), 'homogeneous', 0.1549266112432072, 2.8132450420972412e-05, 0.9998127037304879, np.float64(25293.371887510064), True)
(1350000000000000.0, np.float64(12000000.0), 'homogeneous', 0.15427465313882127, 2.8132450420972412e-05, 0.9923038312996476, np.float64(25293.371887510064), False)
(1350000000000000.0, np.float64(12000000.0), 'voigt', 0.18088427001191384, 2.283392198297242e-05, 0.9304532867296882, np.float64(25293.371887510064), True)
(1350000000000000.0, np.float64(12000000.0), 'voigt', 0.16907291867864885, 2.8132450420972412e-05, 0.9601887139586648, np.float64(25293.371887510064), False)
(1350000000000000.0, np.float64(22000000.0), 'homogeneous', 0.10458433625866795, 5.848035476425729e-05, 0.9996103947597472, np.float64(13803.712346540206), True)
(1350000000000000.0, np.float64(22000000.0), 'homogeneous', 0.10440277741874002, 5.848035476425729e-05, 0.9967248738894676, np.float64(13803.712346540206), False)
(1350000000000000.0, np.float64(22000000.0), 'voigt', 0.1613167316448326, 0.00012415193194009717, 0.9484966670143153, np.float64(13803.712346540206), True)
(1350000000000000.0, np.float64(22000000.0), 'voigt', 0.13194622501178885, 6.370293384971518e-05, 0.9492025669873164, np.float64(13803.712346540206), False)
(1350000000000000.0, np.float64(44000000.0), 'homogeneous', 0.06701261406713249, 0.00014176628332695457, 0.9990555050640479, np.float64(6903.020795989314), True)
(1350000000000000.0, np.float64(44000000.0), 'homogeneous', 0.06696815197675623, 0.00014176628332695457, 0.9979946000022623, np.float64(6903.020795989314), False)
(1350000000000000.0, np.float64(44000000.0), 'voigt', 0.14373762744094323, 0.00031957658000710134, 0.8544634335709395, np.float64(6903.020795989314), True)
(1350000000000000.0, np.float64(44000000.0), 'voigt', 0.15246286402793366, 0.00014480005463011193, 0.8714165883487287, np.float64(6903.020795989314), False)
(1350000000000000.0, np.float64(88000000.0), 'homogeneous', 0.042579454299240364, 0.0003836105630442993, 0.9974460699714967, np.float64(3451.656006541952), True)
(1350000000000000.0, np.float64(88000000.0), 'homogeneous', 0.04256688052067656, 0.0003836105630442993, 0.9969614661496209, np.float64(3451.656006541952), False)
(1350000000000000.0, np.float64(88000000.0), 'voigt', 0.34138410055231816, 9.600697029330866e-05, 0.8568467237703841, np.float64(3451.656006541952), True)
(1350000000000000.0, np.float64(88000000.0), 'voigt', 0.7068356370829755, 3.535814193127833e-05, 0.7999941391851187, np.float64(3451.656006541952), False)
[detuning scan] 1567.1 s
